type,vendor,description,name,product_link,material,coating,coolant_type,overall_length,shank_length,shank_dia,shoulder_length,shoulder_dia,nr_flutes,flute_length,flute_dia,tip_dia,tip_angle,tip_length,angle,corner_radius,thread_pitch,thread_profile_angle,thread_nr_teeth,taper_dia,taper_angle,preset_name,spindle,feed_xy,feed_z,feed_in,feed_out,clockwise,protrusion,tapered_type,unit
flat end mill,Dreanique,"T4EL-D16 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4EL-D16,,Ti coated,TiAlXN,Mist,150.0,0,16.0,50.0,16.0,4,50.0,16.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"T4EL-D20 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4EL-D20,,Ti coated,TiAlXN,Mist,150.0,0,20.0,55.0,20.0,4,55.0,20.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D3R0.2 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D3R0.2,,Ti coated,TiAlXN,Mist,50.0,0,6.0,8.0,3.0,4,8.0,3.0,0,0,0,0.0,0.2,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D4R0.3 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D4R0.3,,Ti coated,TiAlXN,Mist,50.0,0,6.0,10.0,4.0,4,10.0,4.0,0,0,0,0.0,0.3,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D4R0.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D4R0.5,,Ti coated,TiAlXN,Mist,50.0,0,6.0,10.0,4.0,4,10.0,4.0,0,0,0,0.0,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D5R0.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D5R0.5,,Ti coated,TiAlXN,Mist,50.0,0,6.0,13.0,5.0,4,13.0,5.0,0,0,0,0.0,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D5R1 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D5R1,,Ti coated,TiAlXN,Mist,50.0,0,6.0,13.0,5.0,4,13.0,5.0,0,0,0,0.0,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D6R0.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D6R0.5,,Ti coated,TiAlXN,Mist,50.0,0,6.0,16.0,6.0,4,16.0,6.0,0,0,0,0.0,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D6R1 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D6R1,,Ti coated,TiAlXN,Mist,50.0,0,6.0,16.0,6.0,4,16.0,6.0,0,0,0,0.0,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D8R0.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D8R0.5,,Ti coated,TiAlXN,Mist,60.0,0,8.0,20.0,8.0,4,20.0,8.0,0,0,0,0.0,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D8R1 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D8R1,,Ti coated,TiAlXN,Mist,60.0,0,8.0,20.0,8.0,4,20.0,8.0,0,0,0,0.0,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D10R0.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D10R0.5,,Ti coated,TiAlXN,Mist,75.0,0,10.0,25.0,10.0,4,25.0,10.0,0,0,0,0.0,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D10R1 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D10R1,,Ti coated,TiAlXN,Mist,75.0,0,10.0,25.0,10.0,4,25.0,10.0,0,0,0,0.0,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D10R2 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D10R2,,Ti coated,TiAlXN,Mist,75.0,0,10.0,25.0,10.0,4,25.0,10.0,0,0,0,0.0,2.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D10R3 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D10R3,,Ti coated,TiAlXN,Mist,75.0,0,10.0,25.0,10.0,4,25.0,10.0,0,0,0,0.0,3.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D12R0.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D12R0.5,,Ti coated,TiAlXN,Mist,75.0,0,12.0,30.0,12.0,4,30.0,12.0,0,0,0,0.0,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D12R1 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D12R1,,Ti coated,TiAlXN,Mist,75.0,0,12.0,30.0,12.0,4,30.0,12.0,0,0,0,0.0,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D12R2 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D12R2,,Ti coated,TiAlXN,Mist,75.0,0,12.0,30.0,12.0,4,30.0,12.0,0,0,0,0.0,2.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4R-D12R3 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4R-D12R3,,Ti coated,TiAlXN,Mist,75.0,0,12.0,30.0,12.0,4,30.0,12.0,0,0,0,0.0,3.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4RL-D6R0.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4RL-D6R0.5,,Ti coated,TiAlXN,Mist,75.0,0,6.0,16.0,6.0,4,16.0,6.0,0,0,0,0.0,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4RL-D6R1 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4RL-D6R1,,Ti coated,TiAlXN,Mist,75.0,0,6.0,16.0,6.0,4,16.0,6.0,0,0,0,0.0,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4RL-D8R0.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4RL-D8R0.5,,Ti coated,TiAlXN,Mist,100.0,0,8.0,20.0,8.0,4,20.0,8.0,0,0,0,0.0,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4RL-D8R1 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4RL-D8R1,,Ti coated,TiAlXN,Mist,100.0,0,8.0,20.0,8.0,4,20.0,8.0,0,0,0,0.0,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4RL-D10R0.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4RL-D10R0.5,,Ti coated,TiAlXN,Mist,100.0,0,10.0,25.0,10.0,4,25.0,10.0,0,0,0,0.0,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4RL-D10R1 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4RL-D10R1,,Ti coated,TiAlXN,Mist,100.0,0,10.0,25.0,10.0,4,25.0,10.0,0,0,0,0.0,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4RL-D10R2 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4RL-D10R2,,Ti coated,TiAlXN,Mist,100.0,0,10.0,25.0,10.0,4,25.0,10.0,0,0,0,0.0,2.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4RL-D12R0.5 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4RL-D12R0.5,,Ti coated,TiAlXN,Mist,100.0,0,12.0,30.0,12.0,4,30.0,12.0,0,0,0,0.0,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4RL-D12R1 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4RL-D12R1,,Ti coated,TiAlXN,Mist,100.0,0,12.0,30.0,12.0,4,30.0,12.0,0,0,0,0.0,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4RL-D12R2 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4RL-D12R2,,Ti coated,TiAlXN,Mist,100.0,0,12.0,30.0,12.0,4,30.0,12.0,0,0,0,0.0,2.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4RL-D16R1 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4RL-D16R1,,Ti coated,TiAlXN,Mist,150.0,0,16.0,45.0,16.0,4,45.0,16.0,0,0,0,0.0,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
bull nose end mill,Dreanique,"T4RL-D16R2 | suitable for Carbon steel, Alloy steel, Prehardened steel 45HRC, Stainless steel, Titanium alloy, Heat resistant alloy",T4RL-D16R2,,Ti coated,TiAlXN,Mist,150.0,0,16.0,45.0,16.0,4,45.0,16.0,0,0,0,0.0,2.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P0.2-D0.55-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P0.2-D0.55-H4,,Ti coated,TiAlN,Mist,50.0,48.3,4.0,1.5,0.32,2,0.2,0.55,0,0,0,0.0,0.0,0.2,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P0.225-D0.625-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P0.225-D0.625-H4,,Ti coated,TiAlN,Mist,50.0,47.975,4.0,1.8,0.35,2,0.225,0.625,0,0,0,0.0,0.0,0.225,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P0.25-D0.72-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P0.25-D0.72-H4,,Ti coated,TiAlN,Mist,50.0,47.25,4.0,2.5,0.43,2,0.25,0.72,0,0,0,0.0,0.0,0.25,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P0.25-D0.9-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P0.25-D0.9-H4,,Ti coated,TiAlN,Mist,50.0,46.55,4.0,3.2,0.63,2,0.25,0.9,0,0,0,0.0,0.0,0.25,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P0.3-D1.05-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P0.3-D1.05-H4,,Ti coated,TiAlN,Mist,50.0,46.2,4.0,3.5,0.7,3,0.3,1.05,0,0,0,0.0,0.0,0.3,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P0.35-D1.2-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P0.35-D1.2-H4,,Ti coated,TiAlN,Mist,50.0,45.65,4.0,4.0,0.8,3,0.35,1.2,0,0,0,0.0,0.0,0.35,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P0.4-D1.55-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P0.4-D1.55-H4,,Ti coated,TiAlN,Mist,50.0,43.6,4.0,6.0,0.9,3,0.4,1.55,0,0,0,0.0,0.0,0.4,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P0.45-D1.96-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P0.45-D1.96-H4,,Ti coated,TiAlN,Mist,50.0,43.05,4.0,6.5,1.3,4,0.45,1.96,0,0,0,0.0,0.0,0.45,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P0.5-D2.35-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P0.5-D2.35-H4,,Ti coated,TiAlN,Mist,50.0,41.5,4.0,8.0,1.6,4,0.5,2.35,0,0,0,0.0,0.0,0.5,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P0.7-D3.15-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P0.7-D3.15-H4,,Ti coated,TiAlN,Mist,50.0,39.3,4.0,10.0,2.1,4,0.7,3.15,0,0,0,0.0,0.0,0.7,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P0.8-D3.9-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P0.8-D3.9-H4,,Ti coated,TiAlN,Mist,50.0,37.2,4.0,12.0,2.8,4,0.8,3.9,0,0,0,0.0,0.0,0.8,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P1.0-D4.8-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P1.0-D4.8-H6,,Ti coated,TiAlN,Mist,50.0,34.0,6.0,15.0,3.4,4,1.0,4.8,0,0,0,0.0,0.0,1.0,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P1.25-D6.0-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P1.25-D6.0-H6,,Ti coated,TiAlN,Mist,60.0,38.75,6.0,20.0,4.2,4,1.25,6.0,0,0,0,0.0,0.0,1.25,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P1.5-D7.7-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P1.5-D7.7-H8,,Ti coated,TiAlN,Mist,60.0,33.5,8.0,25.0,5.6,4,1.5,7.7,0,0,0,0.0,0.0,1.5,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P1.75-D9.6-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P1.75-D9.6-H10,,Ti coated,TiAlN,Mist,75.0,43.25,10.0,30.0,7.3,4,1.75,9.6,0,0,0,0.0,0.0,1.75,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P2.0-D10-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P2.0-D10-H10,,Ti coated,TiAlN,Mist,75.0,37.0,10.0,36.0,7.3,4,2.0,10.0,0,0,0,0.0,0.0,2.0,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P2.5-D12-H12 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P2.5-D12-H12,,Ti coated,TiAlN,Mist,75.0,34.5,12.0,38.0,8.8,4,2.5,12.0,0,0,0,0.0,0.0,2.5,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P3.0-D14-H14 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P3.0-D14-H14,,Ti coated,TiAlN,Mist,100.0,49.0,14.0,48.0,10.2,6,3.0,14.0,0,0,0,0.0,0.0,3.0,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRS-ISO-P3.5-D16-H16 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRS-ISO-P3.5-D16-H16,,Ti coated,TiAlN,Mist,100.0,46.5,16.0,50.0,11.5,6,3.5,16.0,0,0,0,0.0,0.0,3.5,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M1.0*0.25-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M1.0*0.25-H4,,Ti coated,AlTiSiN,Mist,50.0,0,4.0,3.0,0.43,3,0.75,0.73,0,0,0,0.0,0.0,0.25,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M1.2*0.25-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M1.2*0.25-H4,,Ti coated,AlTiSiN,Mist,50.0,0,4.0,3.6,0.62,3,0.75,0.92,0,0,0,0.0,0.0,0.25,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M1.4*0.3-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M1.4*0.3-H4,,Ti coated,AlTiSiN,Mist,50.0,0,4.0,4.2,0.65,3,0.8999999999999999,1.05,0,0,0,0.0,0.0,0.3,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M1.6*0.35-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M1.6*0.35-H4,,Ti coated,AlTiSiN,Mist,50.0,0,4.0,4.8,0.78,3,1.0499999999999998,1.2,0,0,0,0.0,0.0,0.35,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M2.0*0.4-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M2.0*0.4-H4,,Ti coated,AlTiSiN,Mist,50.0,0,4.0,6.0,1.05,3,1.2000000000000002,1.55,0,0,0,0.0,0.0,0.4,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M2.5*0.45-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M2.5*0.45-H4,,Ti coated,AlTiSiN,Mist,50.0,0,4.0,7.5,1.45,3,1.35,2.0,0,0,0,0.0,0.0,0.45,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M3.0*0.5-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M3.0*0.5-H4,,Ti coated,AlTiSiN,Mist,50.0,0,4.0,9.0,1.8,3,1.5,2.4,0,0,0,0.0,0.0,0.5,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M4.0*0.7-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M4.0*0.7-H4,,Ti coated,AlTiSiN,Mist,50.0,0,4.0,12.0,2.3,3,2.0999999999999996,3.15,0,0,0,0.0,0.0,0.7,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M5.0*0.8-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M5.0*0.8-H4,,Ti coated,AlTiSiN,Mist,50.0,0,4.0,15.0,3.0,3,2.4000000000000004,4.0,0,0,0,0.0,0.0,0.8,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M6.0*1.0-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M6.0*1.0-H6,,Ti coated,AlTiSiN,Mist,50.0,0,6.0,18.0,3.6,3,3.0,4.8,0,0,0,0.0,0.0,1.0,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M8.0*1.25-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M8.0*1.25-H6,,Ti coated,AlTiSiN,Mist,50.0,0,6.0,24.0,4.5,4,3.75,6.0,0,0,0,0.0,0.0,1.25,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M10*1.5-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M10*1.5-H8,,Ti coated,AlTiSiN,Mist,60.0,0,8.0,30.0,6.2,4,4.5,8.0,0,0,0,0.0,0.0,1.5,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-ISO-M12*1.75-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-ISO-M12*1.75-H10,,Ti coated,AlTiSiN,Mist,75.0,0,10.0,36.0,7.8,4,5.25,10.0,0,0,0,0.0,0.0,1.75,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNC-NO.1-64-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNC-NO.1-64-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,4.0,0.9,3,1.1906999999999999,1.4,0,0,0,0.0,0.0,0.3969,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNF -NO.1-72-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNF -NO.1-72-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,3.9,1.0,3,1.0584,1.45,0,0,0,0.0,0.0,0.3528,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNC-MNO.2-56-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNC-MNO.2-56-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,5.0,1.1,3,1.3608,1.65,0,0,0,0.0,0.0,0.4536,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNC-NO.3-48-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNC-NO.3-48-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,5.0,1.3,3,1.5876000000000001,1.95,0,0,0,0.0,0.0,0.5292,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNF -MNO.3-56-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNF -MNO.3-56-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,5.3,1.4,3,1.3608,1.95,0,0,0,0.0,0.0,0.4536,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNC-NO.4-40-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNC-NO.4-40-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,6.0,1.3,3,1.905,2.15,0,0,0,0.0,0.0,0.635,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNF -NO.4-48-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNF -NO.4-48-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,6.0,1.6,3,1.5876000000000001,2.25,0,0,0,0.0,0.0,0.5292,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNC-NO.5-40-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNC-NO.5-40-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,7.2,1.6,3,1.905,2.45,0,0,0,0.0,0.0,0.635,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
